#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and z between 680.000000 and 720.000000 and Mtot > 5e13
#MAXROWS UNLIMITED
#QUERYTIMEOUT 420 sec
#DATE 2013-07-25 18:47:02.521 CEST
#QUERYTIME 310 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8509640861,85,9640861,-1,767.1863,624.0428,680.6158,236.72,-179.88,119.74,12492,1.083E14,1.13799999E14,0.7863,892.3,821.3,5.15,0.0354,0.2836,0.0392,0.4304,0.8471,0.5865,0.1355,0.9809,-0.1396,785,639,696,733943288
8509641288,85,9641288,-1,799.1568,652.6436,684.5325,34.05,-325.87,137.33,6904,5.9869999E13,6.2499999E13,0.6472,696.9,682.5,5.66,0.0415,0.1647,0.018,0.3449,0.95,0.5557,0.3527,0.5452,-0.7605,818,668,700,730954142
8509641474,85,9641474,-1,768.8118,626.2746,680.9272,110.14,-550.75,-66.62,8475,7.3500002E13,7.8729997E13,0.6991,755.6,716.4,5.095,0.0644,0.2046,0.0057,0.3851,0.8026,0.6487,0.6465,0.7279,0.2283,787,641,697,731030415
8509650576,85,9650576,-1,755.8569,745.2446,691.9208,-464.97,-394.3,-15.98,12970,1.12499999E14,1.19199997E14,0.7964,883.2,793.3,3.357,0.0709,0.3465,0.0956,0.4559,0.6125,0.5741,0.1066,-0.2409,0.9647,773,763,708,731419422
8509651243,85,9651243,-1,796.3016,652.3303,704.0768,-48.38,-160.47,35.63,5839,5.0640001E13,5.286E13,0.612,729.3,677.9,7.51,0.0263,0.3431,0.0248,0.3248,0.6674,0.5709,0.9368,-0.1282,-0.3254,815,667,720,731824342
8509650621,85,9650621,-1,791.3071,634.2591,701.2643,26.46,-24.9,56.46,5615,4.8690002E13,5.1820001E13,0.6081,684.4,609.5,4.158,0.164,0.3238,0.038,0.3397,0.7647,0.4079,0.6792,0.5143,0.5236,810,649,718,731810675
8509651907,85,9651907,8509654871,793.6974,687.8979,714.6685,108.72,-1743.35,491.8,31,2.688E11,6.3799999E13,0.2893,155.3,124.1,53.75,0.1125,0.7027,4.0E-4,0.074,0.6553,0.4292,-0.5425,0.8242,0.1623,812,704,731,731503721
8509653751,85,9653751,-1,773.6973,671.9299,717.5258,60.3,-259.66,578.38,5648,4.898E13,5.011E13,0.6012,667.3,649.0,6.145,0.0273,0.1876,0.0222,0.3264,0.623,0.5863,0.6336,0.2635,0.7274,792,688,734,731758072
8509654148,85,9654148,8509654871,793.5396,687.8961,714.3167,-84.73,-1050.46,-92.82,4543,3.94E13,1.02099996E14,0.3872,841.4,739.1,6.855,0.0501,0.5083,0.0246,0.1992,0.902,0.7998,0.1492,-0.7507,0.6435,812,704,731,731503721
8509654696,85,9654696,8509654871,793.1911,687.8668,714.7878,1485.89,763.56,-404.71,97,8.4119998E11,5.8999999E13,0.3882,173.3,190.8,54.91,0.0128,-0.2713,3.0E-4,0.1038,0.8956,0.8336,0.401,0.9118,-0.0883,812,704,731,731503721
8509654871,85,9654871,-1,793.5561,687.6982,714.868,-80.33,-109.5,458.08,65545,5.684E14,5.865E14,1.3618,1579.0,1408.0,4.591,0.0998,0.3669,0.0514,0.7539,0.5113,0.4059,0.2115,0.6371,-0.7412,812,704,732,731504022
8509655108,85,9655108,-1,760.8535,749.0236,699.8397,-507.57,30.42,-37.02,7234,6.2729998E13,7.1230003E13,0.6761,756.7,686.2,5.801,0.0231,0.3255,0.0099,0.361,0.8212,0.576,0.2129,0.6386,0.7395,779,767,716,731421590
8509656437,85,9656437,-1,781.1176,709.2499,716.0747,-138.69,-456.79,124.97,7145,6.1959999E13,6.7040002E13,0.6626,755.4,645.8,3.381,0.1795,0.4116,0.0628,0.3813,0.5062,0.3393,-0.3828,0.888,-0.2548,799,726,733,731403332
8509656486,85,9656486,-1,776.1353,612.749,713.581,90.26,513.57,-224.86,8332,7.2259998E13,8.3300002E13,0.7124,843.9,753.5,7.665,0.0354,0.4056,0.0488,0.3609,0.726,0.6072,0.2862,0.881,-0.3768,794,627,730,731969579
8509657308,85,9657308,-1,776.8661,620.1362,712.7932,-114.62,-42.57,-204.91,5988,5.1930001E13,5.802E13,0.6312,707.8,647.9,5.902,0.0439,0.302,0.0162,0.3319,0.7839,0.7002,0.5037,0.4799,0.7183,795,635,729,731971223
8509657625,85,9657625,8509654871,793.4156,688.4028,714.7029,-448.85,-321.63,1981.71,229,1.98600006E12,6.3319998E13,0.447,274.0,277.1,57.22,0.042,0.1269,6.0E-4,0.1142,0.8296,0.7364,0.1742,-0.7762,0.606,812,704,731,731503721
8509659387,85,9659387,8509654871,793.8286,688.1746,714.4543,-93.35,1123.05,-123.52,2168,1.88000009E13,9.6039999E13,0.4096,646.1,548.1,11.05,0.0518,0.6148,0.0073,0.1815,0.9511,0.8108,0.8409,0.1473,-0.5207,812,704,731,731503721
8509666156,85,9666156,-1,767.0801,719.6964,718.5117,134.38,-344.83,-304.28,6651,5.7680001E13,5.99E13,0.6381,725.5,701.2,7.104,0.0065,0.2509,0.0168,0.3513,0.5061,0.4214,-0.4967,0.8357,-0.2342,785,736,735,731431498
8509743363,85,9743363,-1,837.7007,611.4301,680.1135,179.0,18.92,196.94,6251,5.4209999E13,5.5879999E13,0.6234,710.5,662.8,5.717,0.0231,0.2825,0.031,0.3318,0.6952,0.6057,0.8165,-0.5453,0.1897,857,626,696,733024429
8509126738,85,9126738,-1,698.8268,597.2523,681.1758,654.02,-0.65,284.75,12185,1.05700001E14,1.10999999E14,0.781,972.9,853.6,6.911,0.0672,0.443,0.0702,0.3914,0.6594,0.603,0.2272,-0.2967,0.9275,715,611,697,742478869
8509127071,85,9127071,-1,674.9889,533.4792,685.6578,419.08,102.23,968.59,6084,5.2759999E13,6.3249999E13,0.6499,837.3,649.8,6.253,0.1399,0.8438,0.1515,0.3384,0.8909,0.6308,0.3118,-0.6409,0.7015,691,546,702,743015037
8509127181,85,9127181,-1,658.3853,532.0772,687.3504,-160.2,97.74,647.4,10793,9.3600004E13,1.14400002E14,0.7875,851.3,741.5,4.108,0.0385,0.4352,0.0486,0.4402,0.7399,0.6488,0.9506,0.2893,0.1124,674,544,703,743047159
8509127373,85,9127373,-1,659.0431,567.1285,687.2299,-182.07,200.41,692.96,6598,5.722E13,8.0050003E13,0.7027,716.0,594.0,2.616,0.1648,0.4803,0.0632,0.4221,0.4188,0.3716,-0.2415,0.5092,0.8261,674,580,703,743330341
8509127714,85,9127714,-1,722.0305,590.8843,685.838,227.75,24.78,-16.89,6856,5.9460001E13,6.4499999E13,0.6542,670.1,627.3,2.584,0.144,0.3163,0.039,0.4087,0.5185,0.1884,0.2668,0.4897,0.8301,739,605,702,742600084
8509127777,85,9127777,8509129557,691.8833,528.2007,687.3353,1173.66,-1027.43,-669.49,64,5.55E11,7.2479997E13,0.3411,241.9,218.5,119.8,0.0191,0.02512,3.0E-4,0.0605,0.8799,0.7501,0.8767,0.1756,0.4479,708,540,703,742818009
8509129557,85,9129557,-1,692.1041,527.8541,686.8898,400.87,18.85,274.15,28608,2.48099994E14,2.59600004E14,1.0351,1166.0,1076.0,4.899,0.0183,0.2756,0.0245,0.5676,0.6713,0.4795,-0.8058,0.459,0.3742,708,540,703,742818009
8509129997,85,9129997,-1,724.8762,535.2238,693.9434,-124.76,127.39,313.18,16041,1.39099999E14,1.51900008E14,0.8634,977.3,869.6,4.38,0.0634,0.3948,0.0297,0.4793,0.5066,0.4457,0.9092,-0.1616,0.3837,742,548,710,744096066
8509130740,85,9130740,-1,739.4089,571.6827,686.1719,-310.43,123.38,15.43,7514,6.5160002E13,6.7459999E13,0.6639,729.3,681.4,4.524,0.0339,0.248,0.0186,0.3681,0.6284,0.5236,-0.6089,0.7778,-0.1555,757,585,702,742614188
8509130983,85,9130983,-1,674.8226,529.9083,690.0378,357.0,355.46,74.16,5585,4.8430001E13,5.1359999E13,0.606,677.4,613.0,4.409,0.0325,0.2985,0.0019,0.3347,0.6736,0.522,0.9758,-0.1906,-0.107,691,542,706,743868027
8509133082,85,9133082,-1,648.3389,588.7186,688.7296,-108.86,-244.12,146.62,9498,8.2369998E13,8.4060001E13,0.7145,788.7,768.6,5.98,0.0499,0.1879,0.0173,0.3877,0.7433,0.5818,0.4556,0.889,-0.0457,663,602,705,743459700
8509133202,85,9133202,-1,730.0962,577.0587,687.4357,-78.99,-2.7,113.92,6308,5.4699999E13,5.6130001E13,0.6242,676.7,645.8,4.634,0.0291,0.1737,0.0277,0.3416,0.6305,0.4334,0.1777,0.9402,-0.2907,747,590,703,742595498
8509133994,85,9133994,-1,631.2047,556.2471,696.577,249.64,-159.14,374.02,11262,9.7659998E13,1.03100002E14,0.7647,866.9,802.3,5.675,0.0239,0.2934,0.048,0.4146,0.6786,0.549,0.5684,0.3683,-0.7357,646,569,713,743808204
8509134266,85,9134266,-1,640.0688,549.505,702.693,382.35,-91.6,772.98,12728,1.10400004E14,1.11900004E14,0.7848,864.5,853.3,6.17,0.0182,0.1441,0.0261,0.4098,0.8608,0.6635,-0.5368,0.8038,-0.2565,655,562,719,743807416
8509134293,85,9134293,-1,724.8446,572.654,688.4712,-147.7,-157.44,-161.98,6711,5.8199999E13,6.803E13,0.6658,702.7,628.8,3.672,0.131,0.2768,0.073,0.3757,0.7779,0.5338,0.7677,0.1609,-0.6202,742,586,704,744285042
8509136811,85,9136811,8509139933,640.639,543.6131,702.8771,533.83,1291.78,1537.07,476,4.12799992E12,8.999E13,0.7161,259.1,284.6,42.04,0.0307,0.1675,0.0015,0.287,0.8515,0.7448,0.4551,-0.7236,0.519,656,556,719,743830921
8509136905,85,9136905,-1,728.8171,595.7531,690.1074,-442.56,156.12,64.63,33970,2.94599994E14,3.44099996E14,1.141,1396.0,1224.0,8.384,0.0295,0.5434,0.0328,0.5632,0.7418,0.6828,-0.2707,0.9304,0.2472,746,610,706,744434588
8509137064,85,9137064,-1,730.7516,528.3104,696.4131,307.66,485.27,220.18,6344,5.5019999E13,5.6720001E13,0.6265,687.3,634.5,3.934,0.0478,0.2717,0.0617,0.3525,0.9125,0.6859,-0.7295,0.2457,0.6384,748,540,713,744143521
8509137154,85,9137154,-1,721.9481,586.8376,690.5045,326.4,21.41,-267.99,5791,5.022E13,5.108E13,0.6051,651.8,644.3,5.539,0.0511,0.1552,0.026,0.3213,0.8297,0.5646,0.8773,0.3412,-0.3375,739,600,707,744280742
8509137471,85,9137471,-1,739.2638,536.6739,701.2012,-139.85,-134.95,120.61,15816,1.37200004E14,1.407E14,0.8439,956.5,903.7,5.621,0.0242,0.2311,0.0259,0.4563,0.8247,0.6112,0.7761,-0.6226,0.1006,757,549,718,744127196
8509139396,85,9139396,8509143185,669.6769,533.1425,713.0779,49.33,1315.68,382.65,40,3.46900005E11,5.0680002E13,0.4816,114.0,152.0,135.1,0.0259,-0.7498,3.0E-4,0.1042,0.6857,0.5697,0.4808,-0.6425,0.5967,685,545,730,743849068
8509139675,85,9139675,-1,741.6991,531.8381,700.3869,-60.32,436.35,192.97,8675,7.5230001E13,8.4160002E13,0.7146,780.6,682.6,3.203,0.0249,0.4154,0.025,0.4133,0.6134,0.5067,0.8428,-0.22,-0.4912,759,544,717,744126984
8509139933,85,9139933,-1,640.8645,544.4654,702.9308,306.38,513.92,319.56,21257,1.84299999E14,1.93700005E14,0.9382,1047.0,966.5,4.614,0.0465,0.2667,0.0216,0.5257,0.6166,0.4517,0.1772,0.902,0.3936,656,557,719,743830922
8509142615,85,9142615,-1,665.1641,535.127,714.1098,247.5,-11.68,192.96,6309,5.4709998E13,6.2459998E13,0.6472,667.4,607.3,2.834,0.1514,0.2867,0.1073,0.3882,0.5808,0.3488,-0.0597,0.9952,0.0772,681,547,731,743849121
8509142794,85,9142794,-1,646.24,549.4176,710.9745,-458.96,-240.93,245.57,19028,1.64999993E14,1.83099992E14,0.9225,1109.0,960.8,6.113,0.0525,0.4646,0.0258,0.4867,0.7456,0.6207,-0.4132,0.0903,0.9061,661,562,728,743823225
8509143030,85,9143030,-1,698.269,510.8489,712.1664,-530.03,172.16,207.92,9781,8.4820001E13,1.03400004E14,0.7509,800.8,699.8,2.63,0.1623,0.4793,0.0822,0.4626,0.6328,0.3705,0.9103,0.045,0.4115,715,523,729,744038049
8509143185,85,9143185,-1,669.9977,532.7506,713.2242,-236.7,-190.88,569.11,24037,2.084E14,2.23699999E14,0.9858,1143.0,1038.0,5.862,0.0489,0.356,0.0676,0.5543,0.7118,0.5293,0.0705,0.9906,0.1172,686,545,730,743849043
8509143346,85,9143346,-1,642.9144,551.8305,715.5966,856.77,-323.22,559.85,6437,5.582E13,5.7599999E13,0.6299,696.2,648.7,4.594,0.0997,0.2533,0.0869,0.3485,0.5988,0.5238,0.5429,0.7504,-0.3771,658,565,732,743822893
8509146362,85,9146362,-1,644.807,550.6202,715.2148,-135.02,-122.96,107.39,21004,1.82199995E14,1.93300003E14,0.9375,1006.0,916.9,2.559,0.085,0.3266,0.0492,0.5633,0.7597,0.7,-0.1899,0.8806,0.4342,660,563,732,743823001
8509336664,85,9336664,-1,5.1682,796.172,685.8082,136.16,486.4,814.98,8062,6.992E13,7.6459998E13,0.6923,773.6,717.8,5.9,0.051,0.2805,0.0507,0.3678,0.693,0.5878,0.924,0.2619,0.2787,5,815,702,905600080
8509340004,85,9340004,-1,20.8573,771.6981,684.2238,86.26,449.33,406.44,8869,7.6909996E13,7.7549997E13,0.6956,759.7,746.4,5.67,0.0215,0.1495,0.0167,0.3699,0.7615,0.5224,-0.0188,0.9897,-0.1422,21,790,700,905698927
8508003014,85,8003014,8507999227,503.081,171.6838,712.4661,-595.26,-833.07,-579.57,398,3.45200001E12,6.6599998E13,0.5038,281.8,285.6,32.49,0.0389,0.2115,0.0039,0.1697,0.9178,0.8459,0.339,0.8607,0.3798,515,175,729,580769089
8508003997,85,8003997,8507992007,512.6737,176.6962,712.9689,1780.92,1576.01,51.16,5612,4.8669999E13,7.4419997E13,0.3899,825.6,784.8,5.292,0.0701,0.3109,0.0078,0.2089,0.8659,0.7102,-0.1003,0.3561,0.929,524,180,730,580757658
8508004121,85,8004121,-1,574.7643,83.2009,714.2598,568.52,559.01,-376.54,7677,6.658E13,6.8159999E13,0.6662,698.2,662.2,2.993,0.0831,0.2107,0.016,0.3895,0.6875,0.4277,0.9584,-0.2087,-0.1948,588,85,731,581830696
8508079898,85,8079898,-1,628.6024,126.2772,680.3342,-637.5,210.4,-117.03,11659,1.01099999E14,1.07E14,0.7742,781.3,751.8,2.558,0.0676,0.1879,0.0479,0.4701,0.5081,0.3585,0.554,0.2821,0.7833,643,129,696,577934216
8508084396,85,8084396,-1,604.1001,165.5781,684.0189,-223.5,-102.41,373.59,5843,5.0669998E13,5.7350002E13,0.629,676.4,601.0,3.488,0.1288,0.3408,0.0625,0.3616,0.6705,0.4091,0.8524,0.4856,0.1938,618,169,700,579728123
8508085800,85,8085800,-1,624.261,112.3097,689.8359,-269.98,157.9,317.82,7441,6.453E13,6.69E13,0.6621,741.4,664.5,3.704,0.146,0.4154,0.0579,0.3885,0.643,0.5875,0.6002,-0.061,0.7975,639,115,706,581922762
8508085833,85,8085833,-1,723.0784,142.3981,687.1479,243.36,634.98,235.43,5687,4.9319999E13,5.4450002E13,0.6182,720.6,634.9,5.72,0.0819,0.4306,0.0544,0.3303,0.5821,0.5274,0.0295,-0.5724,0.8194,740,145,703,577589034
8508086421,85,8086421,-1,632.2278,186.3318,685.0809,-220.95,-544.47,157.07,6674,5.7879998E13,5.8590002E13,0.6335,700.7,656.2,4.457,0.044,0.2051,0.0535,0.3477,0.5907,0.4491,0.1853,0.9534,-0.238,647,190,701,577924212
8508087117,85,8087117,-1,636.3033,183.7711,684.7736,-236.45,59.59,-348.0,12388,1.07400003E14,1.24300003E14,0.808,934.9,805.7,5.099,0.0704,0.4125,0.0337,0.4306,0.5981,0.4978,0.8062,0.1212,-0.5791,651,188,701,577923998
8508087514,85,8087514,-1,625.4096,133.4215,684.8405,-271.38,-381.44,-123.43,11366,9.8570003E13,1.00999998E14,0.7594,867.8,827.4,6.516,0.0342,0.2327,0.0198,0.404,0.7169,0.6455,0.313,-0.7866,0.5322,640,136,701,577933797
8508088242,85,8088242,8508087117,636.793,183.8136,684.627,-1158.67,-339.2,384.54,3964,3.4379999E13,6.3899999E13,0.513,618.6,610.4,7.532,0.0195,0.2151,0.0195,0.2635,0.7645,0.6433,0.9467,0.1356,-0.2923,652,188,701,577923681
8508088731,85,8088731,-1,626.3976,181.7111,690.3018,-370.15,-97.06,-36.68,7943,6.8880001E13,7.4470002E13,0.6861,689.1,659.1,2.556,0.1108,0.2773,0.0202,0.4281,0.7453,0.6578,0.8256,-0.4711,0.3106,641,186,706,578655123
8508089213,85,8089213,8508091150,607.6394,176.3558,698.3083,-214.38,-208.85,202.25,45,3.90200001E11,5.2119999E13,0.4069,140.3,115.1,40.97,0.1284,-0.5585,4.0E-4,0.161,0.6882,0.562,-0.343,0.3755,0.861,622,180,715,578974769
8508091150,85,8091150,-1,607.4499,176.5807,698.7475,-588.75,-88.89,214.44,47546,4.12300016E14,4.34999992E14,1.2287,1377.0,1220.0,3.257,0.0734,0.3408,0.0268,0.711,0.6262,0.4022,-0.5989,0.28,0.7503,622,180,715,578974769
8508095665,85,8095665,-1,616.2356,128.314,701.1254,-250.0,-8.26,85.03,10239,8.8790002E13,9.5250001E13,0.7448,923.3,779.9,5.9,0.1435,0.561,0.1143,0.3909,0.7556,0.5112,-0.6969,0.6234,0.3545,631,131,717,578919969
8508097915,85,8097915,8508100809,602.5398,180.3961,707.4039,-719.42,-169.18,-282.22,4118,3.5709998E13,5.4049999E13,0.5049,597.6,547.8,2.193,0.0903,0.4456,0.0276,0.32,0.8172,0.7299,0.425,0.6022,0.6759,617,184,724,578963671
8508098753,85,8098753,-1,619.0218,96.6996,712.5343,-802.6,149.52,345.0,13399,1.16199996E14,1.23000003E14,0.8078,893.9,800.7,3.361,0.0764,0.3863,0.0615,0.4668,0.741,0.4444,-0.4317,0.881,-0.1936,633,99,729,581913789
8508098833,85,8098833,-1,622.5302,160.6698,705.0526,-534.44,-74.81,-223.8,5882,5.1010001E13,5.3650001E13,0.6151,689.4,628.2,4.632,0.0319,0.313,0.0299,0.3386,0.5072,0.4625,0.9954,0.066,-0.0694,637,164,721,578954144
8508099850,85,8099850,-1,645.5297,171.0936,709.6595,-434.04,-74.92,-27.4,7173,6.2200002E13,6.3170002E13,0.6495,744.8,689.6,5.403,0.0207,0.2834,0.0173,0.352,0.6255,0.504,0.473,-0.0271,0.8806,661,175,726,578668228
8508100809,85,8100809,-1,602.3563,180.084,707.0519,-598.13,-62.63,-4.9,10381,9.0019998E13,9.8580002E13,0.7535,760.8,719.0,2.557,0.1506,0.331,0.0666,0.4837,0.3077,0.2164,0.4165,0.5387,0.7324,616,184,724,578963670
8508102078,85,8102078,-1,600.4371,68.766,719.8709,-22.74,732.16,258.38,24745,2.14600004E14,2.24599996E14,0.9861,1113.0,998.4,3.922,0.1176,0.3714,0.0141,0.553,0.6823,0.6247,0.545,-0.4164,0.7278,614,70,737,581708979
8508103420,85,8103420,-1,606.8546,131.6904,716.1926,-504.22,-406.74,-125.8,5986,5.1909998E13,5.7960001E13,0.6312,702.5,646.4,5.823,0.1085,0.3267,0.0402,0.3403,0.8742,0.6507,-0.7277,0.3686,0.5785,621,134,733,578924652
8508104171,85,8104171,-1,605.321,130.0759,718.5248,-235.6,-158.03,-392.01,6577,5.7040001E13,5.926E13,0.6358,699.4,689.2,6.593,0.0577,0.1647,0.0465,0.34,0.6009,0.5452,-0.5588,0.1911,0.807,619,133,735,578924967
8508398641,85,8398641,-1,377.3813,216.484,699.6826,179.51,686.6,353.15,10321,8.9499997E13,1.09000004E14,0.7746,802.7,710.7,2.89,0.0785,0.4297,0.0616,0.462,0.544,0.4437,-0.5082,0.8543,0.1092,386,221,716,1031280031
8508398682,85,8398682,-1,390.1675,235.0176,695.8304,-163.65,65.82,131.75,8398,7.2830004E13,7.4289999E13,0.6859,709.4,685.0,3.167,0.0394,0.1323,0.0296,0.395,0.6486,0.4492,-0.5145,0.8474,0.1309,399,240,712,1031534079
8508398707,85,8398707,8508399163,381.3153,203.4306,699.1955,-627.91,-374.22,66.08,2877,2.49499998E13,1.055E14,0.7702,527.2,470.6,12.12,0.0813,0.5191,0.0165,0.3518,0.8216,0.6642,-0.6464,0.7303,0.221,390,208,715,1031280497
8508398722,85,8398722,-1,383.4073,216.9053,701.2089,26.83,273.27,-93.19,5098,4.4209998E13,5.0530001E13,0.6029,610.1,565.2,2.798,0.094,0.3485,0.1353,0.3664,0.6015,0.3971,0.5314,-0.1896,0.8256,392,222,718,1031281328
8508399111,85,8399111,8508405353,369.1731,226.1663,704.6915,-504.68,408.17,-580.98,2180,1.88999994E13,6.1620001E13,0.5878,480.5,477.2,13.02,0.0709,0.2454,0.0113,0.2854,0.908,0.7449,0.6841,0.2384,0.6894,378,231,721,1032088274
8508399163,85,8399163,-1,381.4791,204.2714,699.3526,178.25,629.86,319.24,33296,2.8880001E14,3.13199988E14,1.1041,1186.0,1087.0,3.66,0.0716,0.2662,0.0269,0.6195,0.8101,0.4915,-0.0039,0.9941,0.1082,390,209,716,1031280527
8508402248,85,8402248,-1,386.8725,227.3871,698.8674,-234.89,262.46,124.47,5304,4.6000002E13,5.0079998E13,0.6011,637.6,594.4,4.072,0.0674,0.229,0.0504,0.3334,0.9397,0.8205,0.2749,0.2804,0.9197,396,232,715,1031530217
8508405084,85,8405084,-1,310.3325,225.8876,711.2244,-98.23,178.69,311.63,5838,5.0630001E13,5.307E13,0.6129,685.0,670.6,7.121,0.0617,0.2366,0.0409,0.3149,0.8535,0.6355,0.6055,-0.5597,0.5658,317,231,728,1033503114
8508831274,85,8831274,-1,139.2474,556.4121,711.528,-137.95,-246.26,237.91,32045,2.77900004E14,2.872E14,1.0744,1255.0,1221.0,8.266,0.025,0.2179,0.0221,0.5452,0.8369,0.662,0.357,-0.7353,0.5761,142,569,728,878029515
8508831320,85,8831320,-1,199.0936,586.5785,717.8781,-10.87,-418.86,664.63,21329,1.84999995E14,1.88100005E14,0.9305,1085.0,985.6,5.113,0.0135,0.306,0.013,0.4978,0.6463,0.5684,0.838,-0.5178,0.172,203,600,735,878527350
8508832961,85,8832961,-1,136.4844,560.571,709.4072,321.7,-579.13,300.14,17759,1.53999995E14,1.70700002E14,0.8979,989.8,869.3,3.098,0.0927,0.3665,0.0348,0.5179,0.6049,0.5527,-0.2663,0.8638,-0.4277,139,574,726,878027947
8508834219,85,8834219,-1,164.9965,513.6937,715.9833,-430.9,-145.67,230.22,8892,7.7109997E13,7.9989999E13,0.7027,779.0,742.8,5.633,0.0112,0.2249,0.0214,0.3833,0.6308,0.5144,-0.4522,0.8899,0.0597,168,526,733,878108557
8508836426,85,8836426,-1,134.4542,564.4149,710.265,212.95,-1103.54,35.12,12054,1.04500002E14,1.09299997E14,0.7765,909.6,830.4,5.976,0.0163,0.32,0.0263,0.4087,0.7116,0.5666,-0.3894,0.8549,0.3429,137,577,727,877665867
8508836791,85,8836791,-1,145.4015,548.2593,715.1002,-15.66,685.35,344.6,33257,2.88400007E14,3.4090001E14,1.1365,1220.0,1108.0,4.943,0.0423,0.3808,0.0827,0.6302,0.905,0.7449,-0.7717,0.5689,0.2844,148,561,732,878040727
8508838059,85,8838059,-1,159.4245,501.9071,715.3982,-48.4,163.02,-30.67,8575,7.4360002E13,7.8680001E13,0.6987,777.6,726.0,5.357,0.019,0.2621,0.0076,0.3698,0.7145,0.5024,0.3843,0.7961,-0.4675,163,513,732,878105192
8508839284,85,8839284,-1,145.5949,550.6696,715.5354,-802.09,-540.99,-91.6,52780,4.57700001E14,5.17800016E14,1.3071,1404.0,1243.0,3.141,0.0248,0.3834,0.0402,0.7514,0.5428,0.5444,0.6302,0.491,0.6014,149,563,732,878040734
8508839521,85,8839521,-1,189.228,550.5634,717.1717,-79.77,199.38,94.37,19696,1.70799995E14,1.75200004E14,0.9048,1050.0,938.6,4.273,0.046,0.3555,0.0185,0.5099,0.5781,0.5287,0.4977,0.7514,0.4332,193,563,734,878292978
8508839798,85,8839798,-1,149.1147,543.4498,717.9893,-696.89,125.09,145.66,18043,1.56500002E14,1.76399994E14,0.9092,987.0,888.9,3.966,0.0433,0.3318,0.0213,0.5085,0.5876,0.4415,0.667,-0.7379,0.1034,152,556,735,878038953
8508839961,85,8839961,8508839284,145.6153,550.9124,715.0306,1273.25,-1474.29,829.8,1005,8.7160002E12,5.3139999E13,0.4657,409.0,413.3,20.91,0.0502,0.2255,0.0073,0.1766,0.8827,0.8177,0.4459,-0.6376,0.6282,149,564,732,878040805
8508840735,85,8840735,8508839284,145.2033,550.5577,714.9298,439.07,-727.44,-915.91,33,2.86200005E11,8.4639998E13,0.1217,149.2,182.1,42.23,0.0398,-0.6367,2.0E-4,0.0314,0.8509,0.8381,0.6735,0.7389,0.021,148,563,732,878040729
